,date,t_mean,t_max,t_min,station,year
94931,2017-12-07,10.0,15.7,3.9,kyparissia,2017
94932,2017-12-08,11.2,16.0,6.7,kyparissia,2017
94933,2017-12-09,13.4,16.7,9.2,kyparissia,2017
94934,2017-12-10,11.5,15.8,6.3,kyparissia,2017
94935,2017-12-11,12.3,17.6,6.3,kyparissia,2017
94936,2017-12-12,12.7,17.8,8.4,kyparissia,2017
94937,2017-12-13,14.3,18.2,11.4,kyparissia,2017
94938,2017-12-14,14.5,18.4,11.4,kyparissia,2017
94939,2017-12-15,15.3,18.4,11.8,kyparissia,2017
94940,2017-12-16,17.2,20.6,14.3,kyparissia,2017
94941,2017-12-17,13.7,16.2,10.1,kyparissia,2017
94942,2017-12-18,10.9,15.1,7.2,kyparissia,2017
94943,2017-12-19,8.7,12.7,5.8,kyparissia,2017
94944,2017-12-20,9.1,12.8,3.4,kyparissia,2017
94945,2017-12-21,10.1,13.2,8.1,kyparissia,2017
94946,2017-12-22,10.5,12.7,8.9,kyparissia,2017
94947,2017-12-23,8.7,12.0,4.1,kyparissia,2017
94948,2017-12-24,7.9,13.6,1.3,kyparissia,2017
94949,2017-12-25,11.5,16.4,5.4,kyparissia,2017
94950,2017-12-26,13.2,16.6,11.0,kyparissia,2017
94951,2017-12-27,12.9,15.3,11.0,kyparissia,2017
94952,2017-12-28,12.8,16.3,9.7,kyparissia,2017
94953,2017-12-29,11.0,15.2,7.3,kyparissia,2017
94954,2017-12-30,9.9,13.6,6.6,kyparissia,2017
94955,2017-12-31,8.6,13.4,3.8,kyparissia,2017
94956,2018-01-01,11.9,16.2,4.4,kyparissia,2018
94957,2018-01-02,13.3,16.6,9.5,kyparissia,2018
94958,2018-01-03,11.7,15.0,7.4,kyparissia,2018
94959,2018-01-04,12.4,15.4,7.6,kyparissia,2018
94960,2018-01-05,11.4,15.8,5.1,kyparissia,2018
94961,2018-01-06,12.5,17.9,8.5,kyparissia,2018
94962,2018-01-07,12.8,19.0,8.2,kyparissia,2018
94963,2018-01-08,14.2,20.1,8.8,kyparissia,2018
94964,2018-01-09,13.7,18.3,10.3,kyparissia,2018
94965,2018-01-10,14.1,18.3,10.7,kyparissia,2018
94966,2018-01-11,12.4,15.3,9.3,kyparissia,2018
94967,2018-01-12,13.3,17.3,9.7,kyparissia,2018
94968,2018-01-13,12.0,14.7,8.7,kyparissia,2018
94969,2018-01-14,11.7,15.6,6.1,kyparissia,2018
94970,2018-01-15,12.2,15.7,6.9,kyparissia,2018
94971,2018-01-16,13.2,15.1,11.5,kyparissia,2018
94972,2018-01-17,14.8,16.7,13.2,kyparissia,2018
94973,2018-01-18,11.4,14.0,7.1,kyparissia,2018
94974,2018-01-19,11.8,15.9,5.9,kyparissia,2018
94975,2018-01-20,14.4,16.2,12.4,kyparissia,2018
94976,2018-01-21,12.9,17.6,9.4,kyparissia,2018
94977,2018-01-22,11.2,13.6,4.9,kyparissia,2018
94978,2018-01-23,9.4,13.8,4.3,kyparissia,2018
94979,2018-01-24,9.6,13.3,6.4,kyparissia,2018
94980,2018-01-25,6.5,11.4,0.8,kyparissia,2018
94981,2018-01-26,7.6,12.7,1.6,kyparissia,2018
94982,2018-01-27,8.7,14.4,2.7,kyparissia,2018
94983,2018-01-28,10.0,14.9,5.2,kyparissia,2018
94984,2018-01-29,10.0,15.2,5.1,kyparissia,2018
94985,2018-01-30,11.4,13.7,7.7,kyparissia,2018
94986,2018-01-31,11.8,15.5,8.0,kyparissia,2018
94987,2018-02-01,12.8,16.3,7.7,kyparissia,2018
94988,2018-02-02,15.1,16.6,12.4,kyparissia,2018
94989,2018-02-03,16.7,19.6,12.2,kyparissia,2018
94990,2018-02-04,13.0,18.2,7.2,kyparissia,2018
94991,2018-02-05,10.2,14.9,6.3,kyparissia,2018
94992,2018-02-06,11.4,17.0,5.8,kyparissia,2018
94993,2018-02-07,18.3,23.7,11.3,kyparissia,2018
94994,2018-02-08,13.5,16.5,11.1,kyparissia,2018
94995,2018-02-09,12.7,15.7,10.7,kyparissia,2018
94996,2018-02-10,13.6,19.2,11.0,kyparissia,2018
94997,2018-02-11,11.4,14.9,7.0,kyparissia,2018
94998,2018-02-12,10.3,14.2,6.7,kyparissia,2018
94999,2018-02-13,12.6,16.4,8.7,kyparissia,2018
95000,2018-02-14,11.5,14.9,8.0,kyparissia,2018
95001,2018-02-15,9.8,13.4,6.7,kyparissia,2018
95002,2018-02-16,12.0,18.0,6.6,kyparissia,2018
95003,2018-02-17,10.9,15.2,4.7,kyparissia,2018
95004,2018-02-18,12.3,15.2,10.2,kyparissia,2018
95005,2018-02-19,11.8,13.6,10.3,kyparissia,2018
95006,2018-02-20,11.9,15.9,9.3,kyparissia,2018
95007,2018-02-21,11.7,17.7,8.2,kyparissia,2018
95008,2018-02-22,12.4,18.4,7.2,kyparissia,2018
95009,2018-02-23,14.8,20.9,6.1,kyparissia,2018
95010,2018-02-24,12.4,15.6,9.0,kyparissia,2018
95011,2018-02-25,12.7,15.4,10.2,kyparissia,2018
95012,2018-02-26,11.8,14.7,9.8,kyparissia,2018
95013,2018-02-27,13.3,16.8,9.0,kyparissia,2018
95014,2018-02-28,10.8,14.9,6.6,kyparissia,2018
95015,2018-03-01,10.7,15.7,4.2,kyparissia,2018
95016,2018-03-02,16.5,21.7,9.8,kyparissia,2018
95017,2018-03-03,15.0,19.1,10.6,kyparissia,2018
95018,2018-03-04,15.4,20.1,10.2,kyparissia,2018
95019,2018-03-05,18.6,26.7,11.1,kyparissia,2018
95020,2018-03-06,17.9,22.9,13.8,kyparissia,2018
95021,2018-03-07,15.3,18.1,11.8,kyparissia,2018
95022,2018-03-08,14.2,17.3,9.3,kyparissia,2018
95023,2018-03-09,12.8,16.7,8.7,kyparissia,2018
95024,2018-03-10,12.8,16.9,8.0,kyparissia,2018
95025,2018-03-11,14.0,17.8,9.1,kyparissia,2018
95026,2018-03-12,16.5,25.1,9.2,kyparissia,2018
95027,2018-03-13,14.6,17.9,11.3,kyparissia,2018
95028,2018-03-14,14.3,17.9,11.2,kyparissia,2018
95029,2018-03-15,14.1,17.7,10.7,kyparissia,2018
95030,2018-03-16,15.4,21.7,10.4,kyparissia,2018
95031,2018-03-17,23.4,27.3,11.2,kyparissia,2018
95032,2018-03-18,17.4,27.1,11.9,kyparissia,2018
95033,2018-03-19,13.9,19.4,9.1,kyparissia,2018
95034,2018-03-20,12.6,17.8,8.7,kyparissia,2018
95035,2018-03-21,14.6,21.6,6.5,kyparissia,2018
95036,2018-03-22,19.7,25.3,12.0,kyparissia,2018
95037,2018-03-23,12.2,15.9,8.9,kyparissia,2018
95038,2018-03-24,10.4,13.7,8.1,kyparissia,2018
95039,2018-03-25,14.0,18.2,7.3,kyparissia,2018
95040,2018-03-26,16.2,20.0,13.1,kyparissia,2018
95041,2018-03-27,14.3,17.5,12.0,kyparissia,2018
95042,2018-03-28,13.4,16.9,9.8,kyparissia,2018
95043,2018-03-29,13.1,16.9,7.5,kyparissia,2018
95044,2018-03-30,13.9,17.8,9.4,kyparissia,2018
95045,2018-03-31,18.0,23.2,9.6,kyparissia,2018
95046,2018-04-01,17.2,23.4,13.9,kyparissia,2018
95047,2018-04-02,14.0,18.1,8.2,kyparissia,2018
95048,2018-04-03,13.2,19.2,7.2,kyparissia,2018
95049,2018-04-04,13.8,20.9,6.9,kyparissia,2018
95050,2018-04-05,14.3,20.2,7.7,kyparissia,2018
95051,2018-04-06,15.9,19.2,12.0,kyparissia,2018
95052,2018-04-07,15.9,21.9,8.7,kyparissia,2018
95053,2018-04-08,15.3,20.6,9.6,kyparissia,2018
95054,2018-04-09,16.2,23.1,10.1,kyparissia,2018
95055,2018-04-10,16.5,21.2,11.4,kyparissia,2018
95056,2018-04-11,16.0,21.3,11.8,kyparissia,2018
95057,2018-04-12,17.4,25.8,11.1,kyparissia,2018
95058,2018-04-13,17.0,22.1,11.3,kyparissia,2018
95059,2018-04-14,20.6,28.4,12.3,kyparissia,2018
95060,2018-04-15,27.8,34.1,18.6,kyparissia,2018
95061,2018-04-16,18.3,24.2,13.5,kyparissia,2018
95062,2018-04-17,16.7,20.3,12.6,kyparissia,2018
95063,2018-04-18,16.7,21.1,12.4,kyparissia,2018
95064,2018-04-19,18.1,23.9,13.3,kyparissia,2018
95065,2018-04-20,18.1,22.6,11.7,kyparissia,2018
95066,2018-04-21,19.2,25.3,12.4,kyparissia,2018
95067,2018-04-22,16.3,21.6,9.7,kyparissia,2018
95068,2018-04-23,16.9,20.9,12.7,kyparissia,2018
95069,2018-04-24,16.6,22.0,11.3,kyparissia,2018
95070,2018-04-25,17.3,23.4,11.2,kyparissia,2018
95071,2018-04-26,17.6,22.7,11.8,kyparissia,2018
95072,2018-04-27,19.5,27.9,12.7,kyparissia,2018
95073,2018-04-28,23.5,27.8,14.2,kyparissia,2018
95074,2018-04-29,22.3,25.9,18.5,kyparissia,2018
95075,2018-04-30,20.8,25.3,16.2,kyparissia,2018
95076,2018-05-01,21.1,27.4,14.1,kyparissia,2018
95077,2018-05-02,24.9,31.4,15.1,kyparissia,2018
95078,2018-05-03,24.7,30.4,18.2,kyparissia,2018
95079,2018-05-04,19.5,22.1,17.3,kyparissia,2018
95080,2018-05-05,19.5,22.4,17.6,kyparissia,2018
95081,2018-05-06,18.4,21.8,16.6,kyparissia,2018
95082,2018-05-07,18.7,21.8,15.7,kyparissia,2018
95083,2018-05-08,18.7,23.2,14.9,kyparissia,2018
95084,2018-05-09,18.7,22.2,15.2,kyparissia,2018
95085,2018-05-10,19.4,22.9,14.8,kyparissia,2018
95086,2018-05-11,19.7,23.2,16.4,kyparissia,2018
95087,2018-05-12,20.0,25.4,15.2,kyparissia,2018
95088,2018-05-13,19.6,23.3,14.9,kyparissia,2018
95089,2018-05-14,19.7,23.3,15.7,kyparissia,2018
95090,2018-05-15,21.4,27.1,14.4,kyparissia,2018
95091,2018-05-16,22.1,30.2,17.8,kyparissia,2018
95092,2018-05-17,22.1,29.0,18.7,kyparissia,2018
95093,2018-05-18,25.2,32.1,18.0,kyparissia,2018
95094,2018-05-19,21.0,25.3,16.5,kyparissia,2018
95095,2018-05-20,22.9,29.6,16.3,kyparissia,2018
95096,2018-05-21,23.8,30.7,17.4,kyparissia,2018
95097,2018-05-22,21.9,26.5,17.1,kyparissia,2018
95098,2018-05-23,24.7,33.6,17.2,kyparissia,2018
95099,2018-05-24,21.6,24.6,17.5,kyparissia,2018
95100,2018-05-25,21.1,25.4,16.2,kyparissia,2018
95101,2018-05-26,22.6,28.0,16.8,kyparissia,2018
95102,2018-05-27,23.3,28.8,16.3,kyparissia,2018
95103,2018-05-28,23.4,28.8,17.1,kyparissia,2018
95104,2018-05-29,22.9,27.1,18.2,kyparissia,2018
95105,2018-05-30,23.4,28.0,18.4,kyparissia,2018
95106,2018-05-31,23.3,27.0,19.2,kyparissia,2018
95107,2018-06-01,23.5,26.7,19.3,kyparissia,2018
95108,2018-06-02,24.4,30.1,18.1,kyparissia,2018
95109,2018-06-03,23.9,28.8,18.4,kyparissia,2018
95110,2018-06-04,24.3,29.4,18.6,kyparissia,2018
95111,2018-06-05,24.4,30.1,18.6,kyparissia,2018
95112,2018-06-06,25.0,32.2,18.2,kyparissia,2018
95113,2018-06-07,24.2,28.8,18.7,kyparissia,2018
95114,2018-06-08,29.5,37.8,18.3,kyparissia,2018
95115,2018-06-09,24.4,27.7,20.5,kyparissia,2018
95116,2018-06-10,24.3,27.3,20.6,kyparissia,2018
95117,2018-06-11,24.5,28.6,20.1,kyparissia,2018
95118,2018-06-12,25.0,29.9,19.3,kyparissia,2018
95119,2018-06-13,25.1,29.4,20.1,kyparissia,2018
95120,2018-06-14,24.9,28.3,20.7,kyparissia,2018
95121,2018-06-15,23.2,27.4,18.9,kyparissia,2018
95122,2018-06-16,22.3,25.8,18.9,kyparissia,2018
95123,2018-06-17,23.9,27.3,19.4,kyparissia,2018
95124,2018-06-18,23.4,27.8,20.1,kyparissia,2018
95125,2018-06-19,23.1,28.5,18.0,kyparissia,2018
95126,2018-06-20,25.0,30.1,17.6,kyparissia,2018
95127,2018-06-21,24.8,29.3,18.8,kyparissia,2018
95128,2018-06-22,24.9,27.9,21.7,kyparissia,2018
95129,2018-06-23,24.3,27.8,20.6,kyparissia,2018
95130,2018-06-24,24.2,28.0,19.6,kyparissia,2018
95131,2018-06-25,23.0,28.4,19.2,kyparissia,2018
95132,2018-06-26,21.4,24.6,19.1,kyparissia,2018
95133,2018-06-27,21.9,26.3,17.9,kyparissia,2018
95134,2018-06-28,21.2,24.5,17.9,kyparissia,2018
95135,2018-06-29,22.8,25.9,19.3,kyparissia,2018
95136,2018-06-30,23.2,25.9,19.8,kyparissia,2018
95137,2018-07-01,23.4,27.6,19.1,kyparissia,2018
95138,2018-07-02,24.5,29.7,19.8,kyparissia,2018
95139,2018-07-03,24.2,29.5,18.7,kyparissia,2018
95140,2018-07-04,24.1,29.4,18.8,kyparissia,2018
95141,2018-07-05,25.6,30.8,19.6,kyparissia,2018
95142,2018-07-06,25.6,32.3,20.4,kyparissia,2018
95143,2018-07-07,25.2,29.8,19.9,kyparissia,2018
95144,2018-07-08,24.5,28.2,20.4,kyparissia,2018
95145,2018-07-09,23.7,27.1,20.1,kyparissia,2018
95146,2018-07-10,23.4,27.4,19.2,kyparissia,2018
95147,2018-07-11,23.7,27.3,18.8,kyparissia,2018
95148,2018-07-12,24.1,28.1,19.2,kyparissia,2018
95149,2018-07-13,25.4,31.1,20.2,kyparissia,2018
95150,2018-07-14,25.3,30.6,19.7,kyparissia,2018
95151,2018-07-15,25.4,30.9,21.1,kyparissia,2018
95152,2018-07-16,25.7,30.8,20.3,kyparissia,2018
95153,2018-07-17,26.2,30.8,20.8,kyparissia,2018
95154,2018-07-18,25.2,29.0,21.1,kyparissia,2018
95155,2018-07-19,25.3,29.9,19.8,kyparissia,2018
95156,2018-07-20,25.3,30.4,20.6,kyparissia,2018
95157,2018-07-21,24.6,28.6,20.3,kyparissia,2018
95158,2018-07-22,26.2,34.1,19.9,kyparissia,2018
95159,2018-07-23,26.2,32.1,22.2,kyparissia,2018
95160,2018-07-24,24.4,27.5,21.1,kyparissia,2018
95161,2018-07-25,24.8,28.6,20.7,kyparissia,2018
95162,2018-07-26,25.5,28.5,22.1,kyparissia,2018
95163,2018-07-27,25.5,28.7,22.6,kyparissia,2018
95164,2018-07-28,25.5,28.7,21.9,kyparissia,2018
95165,2018-07-29,25.3,28.8,21.7,kyparissia,2018
95166,2018-07-30,26.1,30.6,22.3,kyparissia,2018
95167,2018-07-31,26.3,30.3,21.8,kyparissia,2018
95168,2018-08-01,26.3,30.6,22.0,kyparissia,2018
95169,2018-08-02,26.7,29.9,22.9,kyparissia,2018
95170,2018-08-03,27.3,31.3,23.3,kyparissia,2018
95171,2018-08-04,27.4,31.8,22.3,kyparissia,2018
95172,2018-08-05,27.6,31.9,21.8,kyparissia,2018
95173,2018-08-06,26.1,30.7,20.7,kyparissia,2018
95174,2018-08-07,26.7,32.9,19.3,kyparissia,2018
95175,2018-08-08,27.4,34.3,20.4,kyparissia,2018
95176,2018-08-09,29.5,35.5,21.9,kyparissia,2018
95177,2018-08-10,28.7,32.6,22.1,kyparissia,2018
95178,2018-08-11,27.8,31.7,21.8,kyparissia,2018
95179,2018-08-12,26.2,30.9,19.8,kyparissia,2018
95180,2018-08-13,25.6,30.1,19.3,kyparissia,2018
95181,2018-08-14,26.6,30.2,21.3,kyparissia,2018
95182,2018-08-15,26.9,30.6,22.6,kyparissia,2018
95183,2018-08-16,26.5,31.9,22.6,kyparissia,2018
95184,2018-08-17,26.3,29.5,23.2,kyparissia,2018
95185,2018-08-18,26.7,31.2,21.3,kyparissia,2018
95186,2018-08-19,28.5,32.6,20.9,kyparissia,2018
95187,2018-08-20,29.8,35.1,23.8,kyparissia,2018
95188,2018-08-21,26.5,30.4,21.9,kyparissia,2018
95189,2018-08-22,25.9,30.4,20.4,kyparissia,2018
95190,2018-08-23,26.1,30.1,21.2,kyparissia,2018
95191,2018-08-24,26.6,31.8,22.3,kyparissia,2018
95192,2018-08-25,27.2,32.2,23.2,kyparissia,2018
95193,2018-08-26,26.6,29.8,22.6,kyparissia,2018
95194,2018-08-27,25.4,29.6,20.9,kyparissia,2018
95195,2018-08-28,25.7,32.4,20.7,kyparissia,2018
95196,2018-08-29,27.6,32.2,22.6,kyparissia,2018
95197,2018-08-30,27.3,33.3,20.8,kyparissia,2018
95198,2018-08-31,26.3,33.1,19.5,kyparissia,2018
95199,2018-09-01,26.1,31.3,20.8,kyparissia,2018
95200,2018-09-02,26.1,31.5,20.5,kyparissia,2018
95201,2018-09-03,25.7,31.0,19.3,kyparissia,2018
95202,2018-09-04,26.4,30.3,21.7,kyparissia,2018
95203,2018-09-05,26.4,30.5,22.2,kyparissia,2018
95204,2018-09-06,26.0,29.9,22.4,kyparissia,2018
95205,2018-09-07,25.2,29.2,19.9,kyparissia,2018
95206,2018-09-08,26.1,29.7,22.5,kyparissia,2018
95207,2018-09-09,25.4,30.2,20.7,kyparissia,2018
95208,2018-09-10,24.8,29.6,19.5,kyparissia,2018
95209,2018-09-11,24.7,28.7,20.3,kyparissia,2018
95210,2018-09-12,25.8,30.8,19.5,kyparissia,2018
95211,2018-09-13,23.8,28.3,16.8,kyparissia,2018
95212,2018-09-14,23.6,28.0,18.7,kyparissia,2018
95213,2018-09-15,24.1,29.2,18.8,kyparissia,2018
95214,2018-09-16,24.5,29.8,18.7,kyparissia,2018
95215,2018-09-17,27.5,32.8,19.7,kyparissia,2018
95216,2018-09-18,26.4,31.2,21.2,kyparissia,2018
95217,2018-09-19,24.2,28.5,19.3,kyparissia,2018
95218,2018-09-20,23.8,27.8,19.2,kyparissia,2018
95219,2018-09-21,23.5,27.9,18.4,kyparissia,2018
95220,2018-09-22,23.9,28.0,20.0,kyparissia,2018
95221,2018-09-23,23.5,28.7,18.1,kyparissia,2018
95222,2018-09-24,24.5,28.2,20.2,kyparissia,2018
95223,2018-09-25,24.8,30.3,19.2,kyparissia,2018
95224,2018-09-26,20.1,24.4,17.4,kyparissia,2018
95225,2018-09-27,19.6,22.8,17.1,kyparissia,2018
95226,2018-09-28,21.3,25.6,17.8,kyparissia,2018
95227,2018-09-29,18.7,20.3,17.3,kyparissia,2018
95228,2018-09-30,20.5,25.2,16.8,kyparissia,2018
95229,2018-10-01,20.7,24.8,17.1,kyparissia,2018
95230,2018-10-02,21.0,25.8,15.9,kyparissia,2018
95231,2018-10-03,22.5,28.7,17.3,kyparissia,2018
95232,2018-10-04,23.6,27.8,19.1,kyparissia,2018
95233,2018-10-05,23.0,26.9,18.2,kyparissia,2018
95234,2018-10-06,21.2,25.4,17.7,kyparissia,2018
95235,2018-10-07,21.8,24.7,18.9,kyparissia,2018
95236,2018-10-08,21.6,25.5,18.7,kyparissia,2018
95237,2018-10-09,20.2,25.1,16.3,kyparissia,2018
95238,2018-10-10,19.3,24.3,13.9,kyparissia,2018
95239,2018-10-11,20.0,24.2,14.8,kyparissia,2018
95240,2018-10-12,21.1,25.2,15.4,kyparissia,2018
95241,2018-10-13,21.6,24.8,16.7,kyparissia,2018
95242,2018-10-14,20.3,24.8,16.2,kyparissia,2018
95243,2018-10-15,20.4,24.4,16.5,kyparissia,2018
95244,2018-10-16,20.3,25.1,16.4,kyparissia,2018
95245,2018-10-17,19.2,24.1,13.9,kyparissia,2018
95246,2018-10-18,19.5,23.8,14.6,kyparissia,2018
95247,2018-10-19,21.1,25.8,16.3,kyparissia,2018
95248,2018-10-20,20.3,24.8,15.9,kyparissia,2018
95249,2018-10-21,20.0,24.9,15.7,kyparissia,2018
95250,2018-10-22,19.7,23.8,15.2,kyparissia,2018
95251,2018-10-23,20.3,24.1,16.3,kyparissia,2018
95252,2018-10-24,19.9,24.1,15.2,kyparissia,2018
95253,2018-10-25,18.4,24.2,12.0,kyparissia,2018
95254,2018-10-26,18.7,22.8,13.1,kyparissia,2018
95255,2018-10-27,20.0,23.1,16.9,kyparissia,2018
95256,2018-10-28,20.3,25.9,14.6,kyparissia,2018
95257,2018-10-29,20.2,26.3,15.2,kyparissia,2018
95258,2018-10-30,21.4,26.1,15.5,kyparissia,2018
95259,2018-10-31,21.4,25.2,17.7,kyparissia,2018
95260,2018-11-01,20.0,25.8,15.5,kyparissia,2018
95261,2018-11-02,19.7,25.1,15.3,kyparissia,2018
95262,2018-11-03,19.7,23.6,14.9,kyparissia,2018
95263,2018-11-04,17.8,23.6,13.1,kyparissia,2018
95264,2018-11-05,17.7,23.2,13.3,kyparissia,2018
95265,2018-11-06,17.9,22.1,14.2,kyparissia,2018
95266,2018-11-07,17.9,22.1,14.6,kyparissia,2018
95267,2018-11-08,15.1,21.7,11.1,kyparissia,2018
95268,2018-11-09,16.7,21.3,10.8,kyparissia,2018
95269,2018-11-10,17.2,22.1,13.1,kyparissia,2018
95270,2018-11-11,16.2,21.4,11.7,kyparissia,2018
95271,2018-11-12,16.5,21.9,11.9,kyparissia,2018
95272,2018-11-13,15.5,21.6,9.9,kyparissia,2018
95273,2018-11-14,14.1,20.2,9.1,kyparissia,2018
95274,2018-11-15,16.0,20.8,11.3,kyparissia,2018
95275,2018-11-16,12.6,16.2,10.8,kyparissia,2018
95276,2018-11-17,15.2,18.7,11.3,kyparissia,2018
95277,2018-11-18,17.2,21.6,14.1,kyparissia,2018
95278,2018-11-19,16.5,20.3,12.9,kyparissia,2018
95279,2018-11-20,21.7,25.3,14.2,kyparissia,2018
95280,2018-11-21,18.7,21.7,15.7,kyparissia,2018
95281,2018-11-22,16.7,20.6,12.9,kyparissia,2018
95282,2018-11-23,15.3,20.7,10.8,kyparissia,2018
95283,2018-11-24,15.1,20.3,11.1,kyparissia,2018
95284,2018-11-25,17.3,20.8,12.3,kyparissia,2018
95285,2018-11-26,17.9,20.8,15.4,kyparissia,2018
95286,2018-11-27,16.5,18.4,13.2,kyparissia,2018
95287,2018-11-28,13.6,18.1,10.4,kyparissia,2018
95288,2018-11-29,14.5,17.6,11.6,kyparissia,2018
95289,2018-11-30,11.8,16.0,8.0,kyparissia,2018
95290,2018-12-01,11.7,16.4,6.9,kyparissia,2018
95291,2018-12-02,13.4,16.9,8.8,kyparissia,2018
95292,2018-12-03,13.1,17.2,9.0,kyparissia,2018
95293,2018-12-04,13.1,17.9,9.7,kyparissia,2018
95294,2018-12-05,12.8,19.7,7.1,kyparissia,2018
95295,2018-12-06,11.2,17.9,6.1,kyparissia,2018
95296,2018-12-07,10.6,16.7,5.3,kyparissia,2018
95297,2018-12-08,12.8,16.5,5.8,kyparissia,2018
95298,2018-12-09,15.2,17.6,12.6,kyparissia,2018
95299,2018-12-10,14.8,17.4,10.2,kyparissia,2018
95300,2018-12-11,9.3,12.2,5.6,kyparissia,2018
95301,2018-12-12,9.5,13.9,5.1,kyparissia,2018
95302,2018-12-13,13.1,15.5,10.9,kyparissia,2018
95303,2018-12-14,17.3,20.3,12.9,kyparissia,2018
95304,2018-12-15,17.4,20.9,11.5,kyparissia,2018
95305,2018-12-16,13.5,17.3,9.8,kyparissia,2018
95306,2018-12-17,13.3,15.9,9.6,kyparissia,2018
95307,2018-12-18,11.9,14.2,8.3,kyparissia,2018
95308,2018-12-19,10.7,15.5,6.1,kyparissia,2018
95309,2018-12-20,11.3,16.7,6.1,kyparissia,2018
95310,2018-12-21,11.6,16.8,6.4,kyparissia,2018
95311,2018-12-22,13.1,17.6,8.7,kyparissia,2018
95312,2018-12-23,14.4,18.3,9.1,kyparissia,2018
95313,2018-12-24,14.3,18.1,10.3,kyparissia,2018
95314,2018-12-25,12.9,16.8,6.6,kyparissia,2018
95315,2018-12-26,7.9,13.3,1.7,kyparissia,2018
95316,2018-12-27,7.4,13.3,1.2,kyparissia,2018
95317,2018-12-28,9.4,15.2,3.9,kyparissia,2018
95318,2018-12-29,12.0,16.3,6.6,kyparissia,2018
95319,2018-12-30,12.0,15.8,7.8,kyparissia,2018
95320,2018-12-31,9.8,13.6,6.9,kyparissia,2018
95321,2019-01-01,11.5,14.1,8.4,kyparissia,2019
95322,2019-01-02,9.4,13.7,2.7,kyparissia,2019
95323,2019-01-03,9.3,12.5,5.3,kyparissia,2019
95324,2019-01-04,5.3,8.1,3.0,kyparissia,2019
95325,2019-01-05,4.3,8.2,1.4,kyparissia,2019
95326,2019-01-06,7.0,11.0,1.7,kyparissia,2019
95327,2019-01-07,6.0,9.9,0.5,kyparissia,2019
95328,2019-01-08,3.8,8.9,-1.6,kyparissia,2019
95329,2019-01-09,9.8,12.6,1.8,kyparissia,2019
95330,2019-01-10,12.7,16.4,9.9,kyparissia,2019
95331,2019-01-11,12.0,15.8,8.9,kyparissia,2019
95332,2019-01-12,9.6,13.1,7.6,kyparissia,2019
95333,2019-01-13,9.3,14.2,3.4,kyparissia,2019
95334,2019-01-14,9.2,13.3,6.3,kyparissia,2019
95335,2019-01-15,8.8,12.7,4.6,kyparissia,2019
95336,2019-01-16,7.3,11.8,1.4,kyparissia,2019
95337,2019-01-17,10.2,14.8,5.7,kyparissia,2019
95338,2019-01-18,11.8,15.8,9.2,kyparissia,2019
95339,2019-01-19,11.5,14.6,7.3,kyparissia,2019
95340,2019-01-20,10.8,15.8,7.7,kyparissia,2019
95341,2019-01-21,10.5,16.0,5.6,kyparissia,2019
95342,2019-01-22,13.8,18.2,7.4,kyparissia,2019
95343,2019-01-23,13.4,19.1,8.9,kyparissia,2019
95344,2019-01-24,11.2,14.7,7.2,kyparissia,2019
95345,2019-01-25,10.8,14.4,8.3,kyparissia,2019
95346,2019-01-26,10.2,13.8,8.6,kyparissia,2019
95347,2019-01-27,10.7,14.3,7.1,kyparissia,2019
95348,2019-01-28,12.8,16.0,9.2,kyparissia,2019
95349,2019-01-29,14.0,18.5,8.8,kyparissia,2019
95350,2019-01-30,11.2,14.9,8.7,kyparissia,2019
95351,2019-01-31,12.5,15.3,9.1,kyparissia,2019
95352,2019-02-01,12.2,17.5,7.3,kyparissia,2019
95353,2019-02-02,15.5,21.4,6.4,kyparissia,2019
95354,2019-02-03,21.5,23.5,19.3,kyparissia,2019
95355,2019-02-04,18.1,21.4,15.7,kyparissia,2019
95356,2019-02-05,15.6,19.8,8.5,kyparissia,2019
95357,2019-02-06,11.9,14.8,9.2,kyparissia,2019
95358,2019-02-07,12.3,17.4,6.2,kyparissia,2019
95359,2019-02-08,10.1,14.8,4.9,kyparissia,2019
95360,2019-02-09,10.3,14.9,6.2,kyparissia,2019
95361,2019-02-10,11.6,15.7,6.5,kyparissia,2019
95362,2019-02-11,14.0,16.4,11.0,kyparissia,2019
95363,2019-02-12,11.0,14.5,7.2,kyparissia,2019
95364,2019-02-13,8.7,11.4,5.7,kyparissia,2019
95365,2019-02-14,10.0,14.8,4.7,kyparissia,2019
95366,2019-02-15,10.0,14.8,4.7,kyparissia,2019
95367,2019-02-16,10.0,14.8,4.7,kyparissia,2019
95368,2019-02-17,10.3,14.5,5.4,kyparissia,2019
95369,2019-02-18,10.5,15.7,3.9,kyparissia,2019
95370,2019-02-19,11.8,15.9,7.1,kyparissia,2019
95371,2019-02-20,12.3,16.1,8.8,kyparissia,2019
95372,2019-02-21,11.1,15.9,6.1,kyparissia,2019
95373,2019-02-22,12.1,16.2,9.4,kyparissia,2019
95374,2019-02-23,9.8,14.9,6.6,kyparissia,2019
95375,2019-02-24,9.1,12.2,5.5,kyparissia,2019
95376,2019-02-25,10.5,15.6,7.6,kyparissia,2019
95377,2019-02-26,11.5,15.4,4.8,kyparissia,2019
95378,2019-02-27,10.6,15.9,3.4,kyparissia,2019
95379,2019-02-28,9.7,14.4,4.1,kyparissia,2019
95380,2019-03-01,11.3,15.9,6.3,kyparissia,2019
